individual_id,species_id,pokemon_id,identifier,identifier_species,has_gender_differences,gender_rate,gender,height,height_meters,height_ft,individual_height_ft,weight,weight_kg,weight_lbs,individual_weight_lbs,base_exp,order,forms_switchable,is_default,generation_id,evolves_from_species_id,evolution_chain_id,color_id,shape_id,habitat_id,capture_rate,base_happiness,is_baby,hatch_counter,growth_rate_id,order_species,base_hp,base_attack,base_defense,base_special_attack,base_special_defense,base_speed,effort_hp,effort_attack,effort_defense,effort_special_attack,effort_special_defense,effort_speed
4023,18,10073,pidgeot-mega,pidgeot,0,4,female,22,2.2,6.662,6.81,505,50.5,111.3,113.84,261,24,1,0,1,17,6,3,9,2,45,70,0,15,4,18,83,80,80,135,80,121,0,0,0,0,0,3
1706,18,10073,pidgeot-mega,pidgeot,0,4,male,22,2.2,6.662,6.59,505,50.5,111.3,110.08,261,24,1,0,1,17,6,3,9,2,45,70,0,15,4,18,83,80,80,135,80,121,0,0,0,0,0,3
4800,18,10073,pidgeot-mega,pidgeot,0,4,male,22,2.2,6.662,6.65,505,50.5,111.3,111.10,261,24,1,0,1,17,6,3,9,2,45,70,0,15,4,18,83,80,80,135,80,121,0,0,0,0,0,3
4292,18,10073,pidgeot-mega,pidgeot,0,4,female,22,2.2,6.662,6.56,505,50.5,111.3,109.63,261,24,1,0,1,17,6,3,9,2,45,70,0,15,4,18,83,80,80,135,80,121,0,0,0,0,0,3
3883,18,10073,pidgeot-mega,pidgeot,0,4,male,22,2.2,6.662,6.68,505,50.5,111.3,111.53,261,24,1,0,1,17,6,3,9,2,45,70,0,15,4,18,83,80,80,135,80,121,0,0,0,0,0,3
4646,19,19,rattata,rattata,1,4,male,3,0.3,0.908,0.81,35,3.5,7.7,6.88,51,25,0,1,1,NA,7,7,8,3,255,70,0,15,2,19,30,56,35,25,35,72,0,0,0,0,0,1
1985,19,19,rattata,rattata,1,4,female,3,0.3,0.908,1.03,35,3.5,7.7,8.70,51,25,0,1,1,NA,7,7,8,3,255,70,0,15,2,19,30,56,35,25,35,72,0,0,0,0,0,1
4022,19,19,rattata,rattata,1,4,female,3,0.3,0.908,0.98,35,3.5,7.7,8.34,51,25,0,1,1,NA,7,7,8,3,255,70,0,15,2,19,30,56,35,25,35,72,0,0,0,0,0,1
918,19,19,rattata,rattata,1,4,female,3,0.3,0.908,0.92,35,3.5,7.7,7.77,51,25,0,1,1,NA,7,7,8,3,255,70,0,15,2,19,30,56,35,25,35,72,0,0,0,0,0,1
4067,19,19,rattata,rattata,1,4,female,3,0.3,0.908,0.83,35,3.5,7.7,7.07,51,25,0,1,1,NA,7,7,8,3,255,70,0,15,2,19,30,56,35,25,35,72,0,0,0,0,0,1
116,19,19,rattata,rattata,1,4,male,3,0.3,0.908,0.96,35,3.5,7.7,8.12,51,25,0,1,1,NA,7,7,8,3,255,70,0,15,2,19,30,56,35,25,35,72,0,0,0,0,0,1
3625,19,19,rattata,rattata,1,4,male,3,0.3,0.908,0.90,35,3.5,7.7,7.62,51,25,0,1,1,NA,7,7,8,3,255,70,0,15,2,19,30,56,35,25,35,72,0,0,0,0,0,1
4817,19,10091,rattata-alola,rattata,1,4,female,3,0.3,0.908,0.83,38,3.8,8.4,7.69,51,26,0,0,1,NA,7,7,8,3,255,70,0,15,2,19,30,56,35,25,35,72,0,0,0,0,0,1
4665,19,10091,rattata-alola,rattata,1,4,male,3,0.3,0.908,0.84,38,3.8,8.4,7.72,51,26,0,0,1,NA,7,7,8,3,255,70,0,15,2,19,30,56,35,25,35,72,0,0,0,0,0,1
2737,19,10091,rattata-alola,rattata,1,4,male,3,0.3,0.908,0.84,38,3.8,8.4,7.74,51,26,0,0,1,NA,7,7,8,3,255,70,0,15,2,19,30,56,35,25,35,72,0,0,0,0,0,1
3927,19,10091,rattata-alola,rattata,1,4,female,3,0.3,0.908,0.91,38,3.8,8.4,8.39,51,26,0,0,1,NA,7,7,8,3,255,70,0,15,2,19,30,56,35,25,35,72,0,0,0,0,0,1
1371,20,20,raticate,raticate,1,4,male,7,0.7,2.12,2.06,185,18.5,40.8,39.61,145,27,0,1,1,19,7,3,8,3,127,70,0,15,2,20,55,81,60,50,70,97,0,0,0,0,0,2
1852,20,20,raticate,raticate,1,4,female,7,0.7,2.12,2.09,185,18.5,40.8,40.13,145,27,0,1,1,19,7,3,8,3,127,70,0,15,2,20,55,81,60,50,70,97,0,0,0,0,0,2
2253,20,20,raticate,raticate,1,4,male,7,0.7,2.12,1.99,185,18.5,40.8,38.24,145,27,0,1,1,19,7,3,8,3,127,70,0,15,2,20,55,81,60,50,70,97,0,0,0,0,0,2
993,20,20,raticate,raticate,1,4,male,7,0.7,2.12,2.13,185,18.5,40.8,40.97,145,27,0,1,1,19,7,3,8,3,127,70,0,15,2,20,55,81,60,50,70,97,0,0,0,0,0,2
949,20,20,raticate,raticate,1,4,male,7,0.7,2.12,2.15,185,18.5,40.8,41.30,145,27,0,1,1,19,7,3,8,3,127,70,0,15,2,20,55,81,60,50,70,97,0,0,0,0,0,2
564,20,20,raticate,raticate,1,4,male,7,0.7,2.12,2.09,185,18.5,40.8,40.24,145,27,0,1,1,19,7,3,8,3,127,70,0,15,2,20,55,81,60,50,70,97,0,0,0,0,0,2
3110,20,20,raticate,raticate,1,4,female,7,0.7,2.12,2.17,185,18.5,40.8,41.78,145,27,0,1,1,19,7,3,8,3,127,70,0,15,2,20,55,81,60,50,70,97,0,0,0,0,0,2
1392,20,20,raticate,raticate,1,4,male,7,0.7,2.12,2.11,185,18.5,40.8,40.65,145,27,0,1,1,19,7,3,8,3,127,70,0,15,2,20,55,81,60,50,70,97,0,0,0,0,0,2
2654,20,10092,raticate-alola,raticate,1,4,male,7,0.7,2.12,2.02,255,25.5,56.2,53.63,145,28,0,0,1,19,7,3,8,3,127,70,0,15,2,20,75,71,70,40,80,77,0,0,0,0,0,2
474,20,10092,raticate-alola,raticate,1,4,male,7,0.7,2.12,2.10,255,25.5,56.2,55.75,145,28,0,0,1,19,7,3,8,3,127,70,0,15,2,20,75,71,70,40,80,77,0,0,0,0,0,2
5000,20,10092,raticate-alola,raticate,1,4,female,7,0.7,2.12,2.22,255,25.5,56.2,58.82,145,28,0,0,1,19,7,3,8,3,127,70,0,15,2,20,75,71,70,40,80,77,0,0,0,0,0,2
2673,20,10093,raticate-totem-alola,raticate,1,4,female,14,1.4,4.239,4.27,1050,105,231.5,233.30,145,29,0,0,1,19,7,3,8,3,127,70,0,15,2,20,75,71,70,40,80,77,0,0,0,0,0,2
1345,20,10093,raticate-totem-alola,raticate,1,4,female,14,1.4,4.239,4.33,1050,105,231.5,236.25,145,29,0,0,1,19,7,3,8,3,127,70,0,15,2,20,75,71,70,40,80,77,0,0,0,0,0,2
3060,20,10093,raticate-totem-alola,raticate,1,4,male,14,1.4,4.239,4.34,1050,105,231.5,236.96,145,29,0,0,1,19,7,3,8,3,127,70,0,15,2,20,75,71,70,40,80,77,0,0,0,0,0,2
2189,20,10093,raticate-totem-alola,raticate,1,4,female,14,1.4,4.239,4.44,1050,105,231.5,242.48,145,29,0,0,1,19,7,3,8,3,127,70,0,15,2,20,75,71,70,40,80,77,0,0,0,0,0,2
2403,20,10093,raticate-totem-alola,raticate,1,4,male,14,1.4,4.239,4.32,1050,105,231.5,235.98,145,29,0,0,1,19,7,3,8,3,127,70,0,15,2,20,75,71,70,40,80,77,0,0,0,0,0,2
383,20,10093,raticate-totem-alola,raticate,1,4,female,14,1.4,4.239,4.21,1050,105,231.5,229.97,145,29,0,0,1,19,7,3,8,3,127,70,0,15,2,20,75,71,70,40,80,77,0,0,0,0,0,2
4360,20,10093,raticate-totem-alola,raticate,1,4,female,14,1.4,4.239,4.20,1050,105,231.5,229.21,145,29,0,0,1,19,7,3,8,3,127,70,0,15,2,20,75,71,70,40,80,77,0,0,0,0,0,2
3614,21,21,spearow,spearow,0,4,female,3,0.3,0.908,0.88,20,2,4.4,4.25,52,30,0,1,1,NA,8,3,9,6,255,70,0,15,2,21,40,60,30,31,31,70,0,0,0,0,0,1
4999,22,22,fearow,fearow,0,4,male,12,1.2,3.634,3.71,380,38,83.8,85.58,155,31,0,1,1,21,8,3,9,6,90,70,0,15,2,22,65,90,65,61,61,100,0,0,0,0,0,2
4838,22,22,fearow,fearow,0,4,male,12,1.2,3.634,3.59,380,38,83.8,82.67,155,31,0,1,1,21,8,3,9,6,90,70,0,15,2,22,65,90,65,61,61,100,0,0,0,0,0,2
1923,22,22,fearow,fearow,0,4,female,12,1.2,3.634,3.75,380,38,83.8,86.41,155,31,0,1,1,21,8,3,9,6,90,70,0,15,2,22,65,90,65,61,61,100,0,0,0,0,0,2
763,22,22,fearow,fearow,0,4,female,12,1.2,3.634,3.55,380,38,83.8,81.96,155,31,0,1,1,21,8,3,9,6,90,70,0,15,2,22,65,90,65,61,61,100,0,0,0,0,0,2
3590,23,23,ekans,ekans,0,4,male,20,2,6.056,6.09,69,6.9,15.2,15.27,58,32,0,1,1,NA,9,7,2,3,255,70,0,20,2,23,35,60,44,40,54,55,0,1,0,0,0,0
2909,23,23,ekans,ekans,0,4,male,20,2,6.056,5.91,69,6.9,15.2,14.84,58,32,0,1,1,NA,9,7,2,3,255,70,0,20,2,23,35,60,44,40,54,55,0,1,0,0,0,0
522,23,23,ekans,ekans,0,4,male,20,2,6.056,5.85,69,6.9,15.2,14.69,58,32,0,1,1,NA,9,7,2,3,255,70,0,20,2,23,35,60,44,40,54,55,0,1,0,0,0,0
3750,23,23,ekans,ekans,0,4,male,20,2,6.056,5.93,69,6.9,15.2,14.88,58,32,0,1,1,NA,9,7,2,3,255,70,0,20,2,23,35,60,44,40,54,55,0,1,0,0,0,0
3689,23,23,ekans,ekans,0,4,female,20,2,6.056,5.84,69,6.9,15.2,14.66,58,32,0,1,1,NA,9,7,2,3,255,70,0,20,2,23,35,60,44,40,54,55,0,1,0,0,0,0
426,23,23,ekans,ekans,0,4,female,20,2,6.056,5.98,69,6.9,15.2,15.00,58,32,0,1,1,NA,9,7,2,3,255,70,0,20,2,23,35,60,44,40,54,55,0,1,0,0,0,0
1756,23,23,ekans,ekans,0,4,male,20,2,6.056,6.23,69,6.9,15.2,15.64,58,32,0,1,1,NA,9,7,2,3,255,70,0,20,2,23,35,60,44,40,54,55,0,1,0,0,0,0
1286,23,23,ekans,ekans,0,4,male,20,2,6.056,6.10,69,6.9,15.2,15.32,58,32,0,1,1,NA,9,7,2,3,255,70,0,20,2,23,35,60,44,40,54,55,0,1,0,0,0,0
2711,24,24,arbok,arbok,0,4,female,35,3.5,10.598,10.51,650,65,143.3,142.10,157,33,0,1,1,23,9,7,2,3,90,70,0,20,2,24,60,95,69,65,79,80,0,2,0,0,0,0
1302,25,25,pikachu,pikachu,1,4,female,4,0.4,1.211,1.41,60,6,13.2,15.33,112,35,0,1,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
2231,25,25,pikachu,pikachu,1,4,female,4,0.4,1.211,1.20,60,6,13.2,13.03,112,35,0,1,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
3380,25,25,pikachu,pikachu,1,4,male,4,0.4,1.211,1.34,60,6,13.2,14.57,112,35,0,1,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
725,25,10080,pikachu-rock-star,pikachu,1,4,male,4,0.4,1.211,1.27,60,6,13.2,13.89,112,37,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
301,25,10080,pikachu-rock-star,pikachu,1,4,male,4,0.4,1.211,1.12,60,6,13.2,12.21,112,37,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
4100,25,10080,pikachu-rock-star,pikachu,1,4,female,4,0.4,1.211,1.29,60,6,13.2,14.07,112,37,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
4435,25,10080,pikachu-rock-star,pikachu,1,4,male,4,0.4,1.211,1.24,60,6,13.2,13.52,112,37,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
380,25,10080,pikachu-rock-star,pikachu,1,4,female,4,0.4,1.211,1.26,60,6,13.2,13.71,112,37,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
3020,25,10080,pikachu-rock-star,pikachu,1,4,female,4,0.4,1.211,1.08,60,6,13.2,11.73,112,37,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
296,25,10081,pikachu-belle,pikachu,1,4,female,4,0.4,1.211,1.41,60,6,13.2,15.33,112,38,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
3862,25,10081,pikachu-belle,pikachu,1,4,female,4,0.4,1.211,1.32,60,6,13.2,14.38,112,38,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
4765,25,10081,pikachu-belle,pikachu,1,4,female,4,0.4,1.211,1.15,60,6,13.2,12.49,112,38,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
432,25,10081,pikachu-belle,pikachu,1,4,female,4,0.4,1.211,1.23,60,6,13.2,13.36,112,38,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
3461,25,10081,pikachu-belle,pikachu,1,4,female,4,0.4,1.211,1.13,60,6,13.2,12.34,112,38,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
443,25,10081,pikachu-belle,pikachu,1,4,male,4,0.4,1.211,1.25,60,6,13.2,13.67,112,38,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
1554,25,10082,pikachu-pop-star,pikachu,1,4,female,4,0.4,1.211,1.15,60,6,13.2,12.54,112,39,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
4681,25,10082,pikachu-pop-star,pikachu,1,4,male,4,0.4,1.211,1.14,60,6,13.2,12.39,112,39,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
362,25,10082,pikachu-pop-star,pikachu,1,4,female,4,0.4,1.211,1.27,60,6,13.2,13.81,112,39,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
3515,25,10082,pikachu-pop-star,pikachu,1,4,male,4,0.4,1.211,1.26,60,6,13.2,13.69,112,39,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
4362,25,10082,pikachu-pop-star,pikachu,1,4,female,4,0.4,1.211,1.13,60,6,13.2,12.36,112,39,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
4419,25,10082,pikachu-pop-star,pikachu,1,4,female,4,0.4,1.211,1.24,60,6,13.2,13.49,112,39,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
2359,25,10082,pikachu-pop-star,pikachu,1,4,male,4,0.4,1.211,1.17,60,6,13.2,12.72,112,39,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
1530,25,10082,pikachu-pop-star,pikachu,1,4,female,4,0.4,1.211,1.41,60,6,13.2,15.40,112,39,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
345,25,10082,pikachu-pop-star,pikachu,1,4,female,4,0.4,1.211,1.06,60,6,13.2,11.58,112,39,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
1576,25,10083,pikachu-phd,pikachu,1,4,female,4,0.4,1.211,1.13,60,6,13.2,12.32,112,40,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
4875,25,10083,pikachu-phd,pikachu,1,4,female,4,0.4,1.211,1.09,60,6,13.2,11.88,112,40,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
2106,25,10083,pikachu-phd,pikachu,1,4,female,4,0.4,1.211,1.28,60,6,13.2,13.95,112,40,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
1275,25,10083,pikachu-phd,pikachu,1,4,male,4,0.4,1.211,1.22,60,6,13.2,13.24,112,40,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
349,25,10083,pikachu-phd,pikachu,1,4,female,4,0.4,1.211,1.12,60,6,13.2,12.19,112,40,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
236,25,10083,pikachu-phd,pikachu,1,4,female,4,0.4,1.211,1.33,60,6,13.2,14.46,112,40,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
1447,25,10084,pikachu-libre,pikachu,1,4,male,4,0.4,1.211,1.28,60,6,13.2,13.94,112,41,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
140,25,10084,pikachu-libre,pikachu,1,4,female,4,0.4,1.211,1.33,60,6,13.2,14.54,112,41,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
1775,25,10084,pikachu-libre,pikachu,1,4,female,4,0.4,1.211,1.21,60,6,13.2,13.23,112,41,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
1331,25,10084,pikachu-libre,pikachu,1,4,female,4,0.4,1.211,1.14,60,6,13.2,12.44,112,41,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
1141,25,10084,pikachu-libre,pikachu,1,4,male,4,0.4,1.211,1.29,60,6,13.2,14.05,112,41,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
1912,25,10085,pikachu-cosplay,pikachu,1,4,male,4,0.4,1.211,1.20,60,6,13.2,13.12,112,36,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
2758,25,10085,pikachu-cosplay,pikachu,1,4,female,4,0.4,1.211,1.29,60,6,13.2,14.02,112,36,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
2423,25,10085,pikachu-cosplay,pikachu,1,4,female,4,0.4,1.211,1.33,60,6,13.2,14.51,112,36,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
3774,25,10085,pikachu-cosplay,pikachu,1,4,female,4,0.4,1.211,1.12,60,6,13.2,12.15,112,36,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
4812,25,10085,pikachu-cosplay,pikachu,1,4,male,4,0.4,1.211,1.36,60,6,13.2,14.84,112,36,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
1147,25,10094,pikachu-original-cap,pikachu,1,4,male,4,0.4,1.211,1.31,60,6,13.2,14.29,112,36,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
1588,25,10094,pikachu-original-cap,pikachu,1,4,male,4,0.4,1.211,1.25,60,6,13.2,13.63,112,36,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
229,25,10094,pikachu-original-cap,pikachu,1,4,male,4,0.4,1.211,1.29,60,6,13.2,14.10,112,36,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
585,25,10094,pikachu-original-cap,pikachu,1,4,male,4,0.4,1.211,1.22,60,6,13.2,13.30,112,36,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
2411,25,10094,pikachu-original-cap,pikachu,1,4,female,4,0.4,1.211,1.25,60,6,13.2,13.65,112,36,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
4488,25,10095,pikachu-hoenn-cap,pikachu,1,4,female,4,0.4,1.211,1.25,60,6,13.2,13.67,112,37,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
1216,25,10095,pikachu-hoenn-cap,pikachu,1,4,female,4,0.4,1.211,1.10,60,6,13.2,11.96,112,37,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
733,25,10095,pikachu-hoenn-cap,pikachu,1,4,female,4,0.4,1.211,1.12,60,6,13.2,12.15,112,37,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
4368,25,10095,pikachu-hoenn-cap,pikachu,1,4,male,4,0.4,1.211,1.22,60,6,13.2,13.27,112,37,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
1502,25,10096,pikachu-sinnoh-cap,pikachu,1,4,male,4,0.4,1.211,1.16,60,6,13.2,12.64,112,38,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
3938,25,10096,pikachu-sinnoh-cap,pikachu,1,4,male,4,0.4,1.211,1.04,60,6,13.2,11.31,112,38,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
4160,25,10096,pikachu-sinnoh-cap,pikachu,1,4,female,4,0.4,1.211,1.27,60,6,13.2,13.84,112,38,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
2274,25,10097,pikachu-unova-cap,pikachu,1,4,female,4,0.4,1.211,1.29,60,6,13.2,14.07,112,39,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
1436,25,10097,pikachu-unova-cap,pikachu,1,4,female,4,0.4,1.211,1.21,60,6,13.2,13.13,112,39,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
749,25,10097,pikachu-unova-cap,pikachu,1,4,male,4,0.4,1.211,1.23,60,6,13.2,13.44,112,39,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
2619,25,10097,pikachu-unova-cap,pikachu,1,4,female,4,0.4,1.211,1.25,60,6,13.2,13.64,112,39,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
4167,25,10097,pikachu-unova-cap,pikachu,1,4,female,4,0.4,1.211,1.18,60,6,13.2,12.83,112,39,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
865,25,10097,pikachu-unova-cap,pikachu,1,4,male,4,0.4,1.211,1.19,60,6,13.2,12.99,112,39,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
887,25,10098,pikachu-kalos-cap,pikachu,1,4,male,4,0.4,1.211,1.23,60,6,13.2,13.39,112,40,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
2872,25,10098,pikachu-kalos-cap,pikachu,1,4,female,4,0.4,1.211,1.17,60,6,13.2,12.80,112,40,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
93,25,10098,pikachu-kalos-cap,pikachu,1,4,male,4,0.4,1.211,1.23,60,6,13.2,13.42,112,40,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
2207,25,10148,pikachu-partner-cap,pikachu,1,4,male,4,0.4,1.211,1.17,60,6,13.2,12.79,112,42,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
1277,25,10148,pikachu-partner-cap,pikachu,1,4,female,4,0.4,1.211,1.12,60,6,13.2,12.18,112,42,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
969,25,10148,pikachu-partner-cap,pikachu,1,4,female,4,0.4,1.211,1.32,60,6,13.2,14.36,112,42,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
1550,25,10148,pikachu-partner-cap,pikachu,1,4,female,4,0.4,1.211,1.07,60,6,13.2,11.65,112,42,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
4188,25,10148,pikachu-partner-cap,pikachu,1,4,female,4,0.4,1.211,1.22,60,6,13.2,13.29,112,42,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
1688,25,10148,pikachu-partner-cap,pikachu,1,4,male,4,0.4,1.211,1.24,60,6,13.2,13.52,112,42,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
4906,25,10148,pikachu-partner-cap,pikachu,1,4,female,4,0.4,1.211,1.12,60,6,13.2,12.23,112,42,0,0,1,172,10,10,8,2,190,70,0,10,2,26,35,55,40,50,50,90,0,0,0,0,0,2
1155,26,26,raichu,raichu,1,4,female,8,0.8,2.422,2.38,300,30,66.1,64.93,218,43,0,1,1,25,10,10,6,2,75,70,0,10,2,27,60,90,55,90,80,110,0,0,0,0,0,3
3584,26,26,raichu,raichu,1,4,female,8,0.8,2.422,2.33,300,30,66.1,63.64,218,43,0,1,1,25,10,10,6,2,75,70,0,10,2,27,60,90,55,90,80,110,0,0,0,0,0,3
2685,26,26,raichu,raichu,1,4,male,8,0.8,2.422,2.49,300,30,66.1,67.85,218,43,0,1,1,25,10,10,6,2,75,70,0,10,2,27,60,90,55,90,80,110,0,0,0,0,0,3
3910,26,26,raichu,raichu,1,4,female,8,0.8,2.422,2.37,300,30,66.1,64.79,218,43,0,1,1,25,10,10,6,2,75,70,0,10,2,27,60,90,55,90,80,110,0,0,0,0,0,3
2174,26,26,raichu,raichu,1,4,female,8,0.8,2.422,2.37,300,30,66.1,64.60,218,43,0,1,1,25,10,10,6,2,75,70,0,10,2,27,60,90,55,90,80,110,0,0,0,0,0,3
570,27,27,sandshrew,sandshrew,0,4,female,6,0.6,1.817,1.71,120,12,26.5,24.88,60,45,0,1,1,NA,11,10,6,6,255,70,0,20,2,28,50,75,85,20,30,40,0,0,1,0,0,0
307,27,27,sandshrew,sandshrew,0,4,female,6,0.6,1.817,1.69,120,12,26.5,24.66,60,45,0,1,1,NA,11,10,6,6,255,70,0,20,2,28,50,75,85,20,30,40,0,0,1,0,0,0
2285,27,27,sandshrew,sandshrew,0,4,male,6,0.6,1.817,1.93,120,12,26.5,28.10,60,45,0,1,1,NA,11,10,6,6,255,70,0,20,2,28,50,75,85,20,30,40,0,0,1,0,0,0
3861,27,27,sandshrew,sandshrew,0,4,female,6,0.6,1.817,1.77,120,12,26.5,25.84,60,45,0,1,1,NA,11,10,6,6,255,70,0,20,2,28,50,75,85,20,30,40,0,0,1,0,0,0
1917,27,10101,sandshrew-alola,sandshrew,0,4,male,7,0.7,2.12,2.04,400,40,88.2,85.00,60,46,0,0,1,NA,11,10,6,6,255,70,0,20,2,28,50,75,90,10,35,40,0,0,1,0,0,0
